0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10490561867818689	0.299730339080534	0.23978427126442717	0.19482472040234708	0.0749325847701335	0.05994606781610679	0.029973033908053396	0.0749325847701335	0.044959550862080096	0.0749325847701335	0.0749325847701335	0.014986516954026698	0.014986516954026698	0.05994606781610679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15585977632187764	0.4286143848851635	0.2727546085632859	0.5065442730461024	0.5065442730461024	0.6234391052875106	0.5844741612070412	0.03896494408046941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9741236020117353	0.66240404936798	0.8182638256898577	0.7792988816093883	0.7403339375289189	0.07792988816093882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11689483224140823	0.19482472040234708	0.38964944080469416	0.38964944080469416	0.3506844967242247	0.5065442730461024	0.19482472040234708	0.07792988816093882	0	0.38964944080469416	0.15585977632187764	0.07792988816093882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07792988816093882	0.7013689934484494	0.9741236020117353
0.3247078673372451	0.45459101427214316	0.45459101427214316	0.3247078673372451	0.2597662938697961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3247078673372451	0.12988314693489805	0.06494157346744903	0	0	0	0	0	0.12988314693489805	0	0	0.38964944080469416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19482472040234708	0	0.45459101427214316	0.3247078673372451	0	0	0	0	0	0	0	0.3247078673372451
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2922370806035206	0.7305927015088015	0.1461185403017603	0	0	0	0	0.09741236020117354	0.09741236020117354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24353090050293383	0.19482472040234708	0	0.04870618010058677	0.09741236020117354	0.09741236020117354	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5195325877395922	0	0	0	0.2597662938697961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2597662938697961	0.3247078673372451	0	0	0	0.06494157346744903	0.38964944080469416	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48706180100586766	0	0	0.5844741612070412	0.5844741612070412	0.09741236020117354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19482472040234708	0.2922370806035206	0	0	0	0.48706180100586766	0.19482472040234708	0	0	0	0.19482472040234708	0.5844741612070412	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45459101427214316	0.19482472040234708	0	0.45459101427214316	0.5195325877395922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2597662938697961	0.12988314693489805	0.12988314693489805	0.2597662938697961	0.06494157346744903	0	0	0.12988314693489805	0.5844741612070412	0	0	0	0.3247078673372451	0.06494157346744903	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6818865214082147	0	0.19482472040234708	0.5844741612070412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38964944080469416	0.19482472040234708	0.19482472040234708	0.09741236020117354	0	0	0	0	0	0	0	0	0.6818865214082147	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19482472040234708	0	0	0	0	0	0.5195325877395922	0	0.45459101427214316	0	0	0	0	0	0	0	0	0	0	0	0.6494157346744902	0.2597662938697961	0	0.12988314693489805	0.38964944080469416	0.06494157346744903	0	0.19482472040234708	0.06494157346744903	0	0	0.3247078673372451	0	0	0	0	0	0	0	0
