280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
280.00	280.00
278.00	278.00
284.63	278.57
292.56	279.21
292.88	279.33
290.87	279.46
290.91	279.59
293.16	279.72
294.03	279.86
293.53	280.00
292.83	280.15
292.33	280.30
292.76	280.45
294.35	280.61
296.12	280.78
296.66	280.94
296.33	281.10
295.89	281.24
293.54	281.38
287.28	281.52
282.73	281.66
286.57	281.80
293.46	281.96
296.96	282.12
297.45	282.28
291.36	282.45
282.66	282.60
283.67	282.75
290.36	282.90
293.74	283.04
293.58	283.17
291.67	283.31
291.03	283.43
291.96	283.56
292.80	283.68
293.25	283.80
294.22	283.91
295.46	284.02
295.30	284.12
294.49	284.22
294.38	284.32
294.34	284.41
293.85	284.50
293.34	284.59
267.47	284.67
216.00	284.75
200.37	284.81
232.50	284.86
263.86	284.90
273.98	284.94
248.56	284.98
189.09	285.01
172.18	285.06
214.22	285.10
264.53	285.14
287.80	285.18
294.69	285.21
295.08	285.24
295.22	285.26
295.44	285.28
295.89	285.30
296.67	285.31
297.69	285.33
298.76	285.35
299.34	285.37
297.88	285.39
285.99	285.41
265.67	285.40
260.36	285.29
274.80	285.14
267.03	284.99
238.53	284.84
242.31	284.69
271.59	284.54
291.25	284.44
297.54	284.41
296.43	284.41
295.10	284.44
295.13	284.51
293.67	284.61
293.41	284.74
296.18	284.91
299.11	285.09
301.26	285.24
302.90	285.41
302.11	285.59
299.88	285.74
299.50	285.89
299.61	286.02
299.22	286.14
298.70	286.29
290.91	286.44
267.25	286.59
255.84	286.75
273.01	286.92
291.96	287.10
299.06	287.25
297.23	287.40
291.74	287.52
292.06	287.65
296.03	287.80
297.95	287.93
298.19	288.03
298.44	288.13
299.85	288.25
301.87	288.40
303.52	288.55
303.46	288.73
300.86	288.93
297.89	289.15
297.00	289.43
295.82	289.73
293.39	290.06
293.65	290.44
295.92	290.84
297.81	291.26
299.58	291.74
301.22	292.24
296.23	292.72
250.21	293.17
217.96	293.62
243.04	294.02
266.01	294.35
271.98	294.63
277.14	294.85
273.64	295.05
271.66	295.23
276.54	295.38
287.05	295.53
296.26	295.66
302.88	295.76
301.55	295.86
292.00	295.96
286.61	296.08
291.77	296.28
297.79	296.56
300.41	296.86
299.50	297.19
275.84	297.54
257.81	297.89
273.79	298.27
293.22	298.69
299.01	299.14
297.88	299.57
298.83	299.97
302.54	300.37
303.76	300.78
303.81	301.15
290.64	301.50
285.53	301.86
298.91	302.18
307.80	302.48
312.13	302.81
314.21	303.16
314.65	303.49
313.36	303.79
307.44	304.12
306.03	304.49
310.95	304.87
312.09	305.22
312.25	305.62
314.32	306.07
316.93	306.50
318.12	306.93
315.36	307.40
312.39	307.88
314.06	308.33
315.59	308.81
313.63	309.29
314.32	309.71
317.87	310.11
321.23	310.52
324.75	310.87
325.57	311.12
324.87	311.29
325.11	311.42
325.77	311.49
325.30	311.49
322.62	311.42
321.21	311.32
322.93	311.24
325.27	311.22
327.36	311.24
328.28	311.32
328.86	311.44
327.61	311.62
325.36	311.87
322.92	312.22
320.81	312.62
319.60	313.05
320.12	313.55
323.77	314.13
328.87	314.73
333.06	315.36
334.04	315.99
333.19	316.64
327.72	317.42
319.93	318.22
313.63	318.94
286.55	319.55
268.52	320.08
286.58	320.80
310.61	321.81
320.96	322.77
311.53	323.80
309.56	325.08
325.71	326.16
337.46	327.04
341.30	328.33
339.07	329.87
329.88	330.94
324.16	331.79
333.74	332.95
347.83	334.48
352.87	336.07
358.21	337.75
365.64	339.59
361.68	340.97
317.74	342.04
300.07	343.45
332.14	345.04
351.26	346.54
357.28	348.07
363.54	349.92
373.24	352.02
382.03	353.78
385.26	355.15
323.25	356.32
287.68	357.19
328.75	358.09
363.65	359.44
377.81	361.16
384.70	362.79
390.33	364.49
398.33	366.67
406.53	368.70
411.35	370.22
413.80	371.83
415.14	373.90
414.56	376.14
413.63	378.20
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
410.39	380.21
