0.08573	0.08566	0.08683	0.08559	0.08471	0.08434	0.0841	0.08364	0.08349	0.08342	0.08367	0.08403	0.08506	0.08482	0.08501	0.08537	0.08625	0.08554	0.08531	0.08511	0.0     0.0     0.0     0.0     0.08535	0.08508	0.08489	0.08441	0.08488	0.08623	0.08694	0.08732	0.08809	0.08969	0.08952	0.08672
0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.07758	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.08694	0.08689	0.0     0.0     0.08336	0.08476	0.08403	0.08438	0.08473	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.0     0.0     0.0     0.08969	0.08805	0.08872	0.09163	0.08526	0.08533	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.10253	0.10422	0.10398	0.08673	0.08735	0.08382	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.0     0.10118	0.09973	0.10168	0.09976	0.09907	0.09597	0.09434	0.0951	0.09988	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.11213	0.11085	0.11169	0.11063	0.10033	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.0     0.11482	0.11351	0.11108	0.11014	0.1088	0.10744	0.10569	0.10519	0.10649	0.11314	0.0     0.0     0.0     0.0     0.0     0.0     0.12463	0.12047	0.1201	0.12001	0.12048	0.12495	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.13367	0.13261	0.12795	0.12385	0.12133	0.11956	0.11804	0.11625	0.11499	0.11544	0.11932	0.0     0.0     0.0     0.0     0.0     0.13344	0.13403	0.13163	0.13019	0.12908	0.12985	0.13173	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.14428	0.14215	0.13794	0.134	0.13144	0.12918	0.12727	0.12581	0.12461	0.12335	0.12633	0.0     0.0     0.0     0.0     0.14369	0.14342	0.14215	0.14142	0.14026	0.1382	0.13697	0.0     0.15563	0.16032	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.15037	0.14992	0.1464	0.14298	0.13994	0.13707	0.13526	0.13384	0.13299	0.12995	0.12805	0.0     0.0     0.0     0.0     0.1524	0.15268	0.15199	0.15146	0.14949	0.1457	0.14168	0.15277	0.15616	0.16312	0.1671	0.17459	0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.15369	0.15607	0.15599	0.15323	0.15045	0.14705	0.14392	0.14232	0.14222	0.1412	0.13581	0.13236	0.13929	0.0     0.0     0.0     0.16059	0.16057	0.16039	0.15982	0.15627	0.14945	0.14668	0.0     0.0     0.17173	0.17124	0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.15357	0.15981	0.15983	0.15875	0.15682	0.15212	0.14881	0.14781	0.14674	0.14348	0.13969	0.13631	0.14314	0.0     0.15773	0.16247	0.16247	0.16341	0.16322	0.16126	0.15673	0.15222	0.15627	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.15904	0.15986	0.15908	0.15691	0.15532	0.1528	0.15085	0.14981	0.14845	0.14597	0.14461	0.14203	0.14893	0.0     0.16165	0.16009	0.16139	0.16319	0.16288	0.16023	0.15711	0.15715	0.16325	0.0     0.0     0.0     0.0     0.0     0.0     0.16823	0.17014	0.0     0.0     0.0
0.0     0.1614	0.16159	0.16174	0.16016	0.15837	0.15699	0.15595	0.15502	0.1545	0.15332	0.15133	0.15022	0.14871	0.15454	0.0     0.16444	0.16191	0.1625	0.16404	0.16412	0.16289	0.1615	0.16171	0.16487	0.0     0.0     0.0     0.0     0.0     0.0     0.16224	0.16717	0.0     0.0     0.0
0.0     0.1626	0.16337	0.16264	0.16145	0.16039	0.1593	0.15818	0.157	0.15605	0.1552	0.15432	0.15413	0.15485	0.1595	0.16777	0.0     0.16122	0.163	0.16406	0.16469	0.16474	0.16415	0.16319	0.16364	0.0     0.0     0.0     0.0     0.0     0.0     0.15821	0.16327	0.0     0.1616	0.1725
0.0     0.16474	0.16453	0.16334	0.16201	0.16078	0.15951	0.1582	0.15685	0.15578	0.15505	0.15447	0.15463	0.15592	0.1595	0.16528	0.15422	0.0     0.16129	0.16272	0.16438	0.16489	0.16476	0.1646	0.16074	0.0     0.0     0.0     0.0     0.0     0.0     0.15749	0.16339	0.16668	0.16553	0.17177
0.0     0.16914	0.16489	0.16409	0.16232	0.16069	0.15905	0.15739	0.15569	0.15457	0.15386	0.15306	0.15336	0.15394	0.1575	0.16089	0.15762	0.1572	0.0     0.1612	0.16303	0.16409	0.16412	0.16544	0.15545	0.0     0.0     0.0     0.0     0.0     0.0     0.16233	0.16633	0.16867	0.16713	0.16415
0.0     0.17197	0.16381	0.16494	0.16269	0.16002	0.1581	0.15574	0.15361	0.15194	0.15149	0.15099	0.15043	0.15198	0.15511	0.15551	0.14748	0.14943	0.0     0.0     0.16294	0.16339	0.16305	0.16396	0.14956	0.0     0.0     0.0     0.0     0.0     0.0     0.16697	0.16891	0.16656	0.167	0.1687
0.0     0.17107	0.16128	0.16447	0.16285	0.15997	0.15843	0.15631	0.15392	0.15155	0.15095	0.14973	0.14833	0.14895	0.15079	0.15392	0.15481	0.15622	0.0     0.0     0.1652	0.1651	0.16134	0.16271	0.16103	0.16677	0.17398	0.0     0.0     0.0     0.17102	0.17036	0.17093	0.1698	0.1709	0.16715
0.0     0.0     0.16172	0.16648	0.16186	0.16064	0.16019	0.1595	0.15804	0.15586	0.15521	0.15271	0.15192	0.15004	0.14871	0.14966	0.15277	0.15519	0.0     0.0     0.0     0.16709	0.1631	0.16319	0.16433	0.16864	0.1638	0.0     0.0     0.0     0.16819	0.16583	0.16797	0.16954	0.17081	0.16791
