0.05431	0.05547	0.05646	0.05706	0.05761	0.05808	0.0588	0.05903	0.05873	0.05645	0.05899	0.05945	0.05961	0.05983	0.05982	0.05976	0.05932	0.0585	0.05844	0.0562	0.0     0.0     0.0     0.0     0.05977	0.05863	0.05658	0.05357	0.05213	0.05161	0.05066	0.05128	0.05193	0.05251	0.05267	0.05311
0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.07842	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.07289	0.07446	0.0     0.0     0.06787	0.06697	0.06721	0.06683	0.06742	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.0     0.0     0.0     0.1049	0.10371	0.10417	0.10633	0.10466	0.10588	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.08602	0.08774	0.08257	0.07348	0.07372	0.07102	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.0     0.1077	0.11469	0.11661	0.1154	0.11413	0.11114	0.11063	0.11152	0.11541	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1026	0.1036	0.09674	0.089	0.08473	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.0     0.12977	0.12927	0.12714	0.12614	0.12454	0.12291	0.12095	0.12027	0.12109	0.12651	0.0     0.0     0.0     0.0     0.0     0.0     0.11856	0.11866	0.11574	0.10767	0.10266	0.11143	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.14929	0.14912	0.14445	0.14024	0.13754	0.13543	0.13346	0.13124	0.12961	0.12967	0.13249	0.0     0.0     0.0     0.0     0.0     0.13925	0.13757	0.13312	0.13025	0.12529	0.1187	0.1196	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.15886	0.15771	0.15418	0.15037	0.14756	0.14496	0.14255	0.14048	0.1388	0.13727	0.13959	0.0     0.0     0.0     0.0     0.14925	0.14857	0.14725	0.14511	0.14278	0.13856	0.13035	0.0     0.15569	0.1623	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.1653	0.16518	0.16238	0.15894	0.15568	0.15251	0.15016	0.1482	0.14686	0.14366	0.14179	0.0     0.0     0.0     0.0     0.15915	0.15887	0.15725	0.15608	0.15366	0.14851	0.1404	0.15189	0.15769	0.16463	0.168	0.16947	0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.16797	0.17061	0.17111	0.16888	0.16602	0.16236	0.15884	0.15677	0.15618	0.15473	0.14931	0.14559	0.15169	0.0     0.0     0.0     0.16867	0.16864	0.16736	0.16572	0.16206	0.15395	0.14776	0.0     0.0     0.16964	0.17066	0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.16865	0.17499	0.17506	0.17412	0.17202	0.16699	0.16333	0.16201	0.16081	0.15728	0.15322	0.14947	0.15675	0.0     0.16505	0.16682	0.17122	0.17283	0.17191	0.16895	0.1642	0.15779	0.15793	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
