0.102852000000000	0.102768000000000	0.104160000000000	0.102672000000000	0.101616000000000	0.101184000000000	0.100896000000000	0.100332000000000	0.100164000000000	0.100080000000000	0.100380000000000	0.100812000000000	0.102048000000000	0.101760000000000	0.101988000000000	0.102408000000000	0.103476000000000	0.102624000000000	0.102348000000000	0.102108000000000	0	0	0	0	0.102396000000000	0.102072000000000	0.101844000000000	0.101268000000000	0.101832000000000	0.103452000000000	0.104292000000000	0.104748000000000	0.105672000000000	0.107580000000000	0.107376000000000	0.104028000000000
0	0	0	0	0	0	0	0	0	0.0930720000000000	0	0	0	0	0	0	0	0	0	0.104292000000000	0.104232000000000	0	0	0.0999960000000000	0.101676000000000	0.100812000000000	0.101232000000000	0.101652000000000	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.107616000000000	0.105648000000000	0.106440000000000	0.109944000000000	0.102300000000000	0.102384000000000	0	0	0	0	0	0	0	0	0.123012000000000	0.125052000000000	0.124752000000000	0.104052000000000	0.104796000000000	0.100560000000000	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.121416000000000	0.119664000000000	0.122004000000000	0.119712000000000	0.118872000000000	0.115140000000000	0.113196000000000	0.114108000000000	0.119844000000000	0	0	0	0	0	0	0	0.134532000000000	0.132996000000000	0.134016000000000	0.132744000000000	0.120372000000000	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.137760000000000	0.136188000000000	0.133284000000000	0.132156000000000	0.130548000000000	0.128904000000000	0.126804000000000	0.126216000000000	0.127776000000000	0.135756000000000	0	0	0	0	0	0	0.149532000000000	0.144540000000000	0.144096000000000	0.143988000000000	0.144564000000000	0.149916000000000	0	0	0	0	0	0	0	0	0	0
0	0	0	0.160392000000000	0.159120000000000	0.153528000000000	0.148596000000000	0.145584000000000	0.143448000000000	0.141636000000000	0.139488000000000	0.137964000000000	0.138516000000000	0.143172000000000	0	0	0	0	0	0.160104000000000	0.160824000000000	0.157944000000000	0.156204000000000	0.154884000000000	0.155808000000000	0.158052000000000	0	0	0	0	0	0	0	0	0	0
0	0	0	0.173124000000000	0.170556000000000	0.165516000000000	0.160776000000000	0.157704000000000	0.155004000000000	0.152712000000000	0.150960000000000	0.149508000000000	0.148008000000000	0.151572000000000	0	0	0	0	0.172416000000000	0.172080000000000	0.170556000000000	0.169680000000000	0.168288000000000	0.165828000000000	0.164352000000000	0	0.186720000000000	0.192348000000000	0	0	0	0	0	0	0	0
0	0	0	0.180420000000000	0.179880000000000	0.175668000000000	0.171564000000000	0.167904000000000	0.164460000000000	0.162300000000000	0.160584000000000	0.159576000000000	0.155928000000000	0.153648000000000	0	0	0	0	0.182856000000000	0.183192000000000	0.182376000000000	0.181728000000000	0.179376000000000	0.174816000000000	0.169992000000000	0.183300000000000	0.187356000000000	0.195708000000000	0.200484000000000	0.209448000000000	0	0	0	0	0	0
0	0	0.184404000000000	0.187272000000000	0.187176000000000	0.183864000000000	0.180528000000000	0.176448000000000	0.172692000000000	0.170772000000000	0.170652000000000	0.169428000000000	0.162960000000000	0.158820000000000	0.167124000000000	0	0	0	0.192684000000000	0.192672000000000	0.192456000000000	0.191772000000000	0.187500000000000	0.179328000000000	0.175992000000000	0	0	0.206028000000000	0.205440000000000	0	0	0	0	0	0	0
0	0	0.184260000000000	0.191760000000000	0.191784000000000	0.190488000000000	0.188172000000000	0.182532000000000	0.178560000000000	0.177360000000000	0.176076000000000	0.172164000000000	0.167616000000000	0.163560000000000	0.171756000000000	0	0.189252000000000	0.194940000000000	0.194940000000000	0.196068000000000	0.195840000000000	0.193488000000000	0.188064000000000	0.182652000000000	0.187512000000000	0	0	0	0	0	0	0	0	0	0	0
