0.08571	0.08564	0.08680	0.08556	0.08468	0.08432	0.08408	0.08361	0.08347	0.08340	0.08365	0.08401	0.08504	0.08480	0.08499	0.08534	0.08623	0.08552	0.08529	0.08509	0.0     0.0     0.0     0.0     0.08533	0.08506	0.08487	0.08439	0.08486	0.08621	0.08691	0.08729	0.08806	0.08965	0.08948	0.08669
0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.07756	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.08691	0.08686	0.0     0.0     0.08333	0.08473	0.08401	0.08436	0.08471	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.0     0.0     0.0     0.08968	0.08804	0.08870	0.09162	0.08525	0.08532	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.10251	0.10421	0.10396	0.08671	0.08733	0.08380	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.0     0.10118	0.09972	0.10167	0.09976	0.09906	0.09595	0.09433	0.09509	0.09987	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.11211	0.11083	0.11168	0.11062	0.10031	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.0     0.11480	0.11349	0.11107	0.11013	0.10879	0.10742	0.10567	0.10518	0.10648	0.11313	0.0     0.0     0.0     0.0     0.0     0.0     0.12461	0.12045	0.12008	0.11999	0.12047	0.12493	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.13366	0.13260	0.12794	0.12383	0.12132	0.11954	0.11803	0.11624	0.11497	0.11543	0.11931	0.0     0.0     0.0     0.0     0.0     0.13342	0.13402	0.13162	0.13017	0.12907	0.12984	0.13171	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.14427	0.14213	0.13793	0.13398	0.13142	0.12917	0.12726	0.12580	0.12459	0.12334	0.12631	0.0     0.0     0.0     0.0     0.14368	0.14340	0.14213	0.14140	0.14024	0.13819	0.13696	0.0     0.15560	0.16029	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.0     0.15035	0.14990	0.14639	0.14297	0.13992	0.13705	0.13525	0.13382	0.13298	0.12994	0.12804	0.0     0.0     0.0     0.0     0.15238	0.15266	0.15198	0.15144	0.14948	0.14568	0.14166	0.15275	0.15613	0.16309	0.16707	0.17454	0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.15367	0.15606	0.15598	0.15322	0.15044	0.14704	0.14391	0.14231	0.14221	0.14119	0.13580	0.13235	0.13927	0.0     0.0     0.0     0.16057	0.16056	0.16038	0.15981	0.15625	0.14944	0.14666	0.0     0.0     0.17169	0.17120	0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.15355	0.15980	0.15982	0.15874	0.15681	0.15211	0.14880	0.14780	0.14673	0.14347	0.13968	0.13630	0.14313	0.0     0.15771	0.16245	0.16245	0.16339	0.16320	0.16124	0.15672	0.15221	0.15626	0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0.0     0.0     0.15903	0.15985	0.15906	0.15690	0.15531	0.15278	0.15084	0.14980	0.14844	0.14596	0.14461	0.14202	0.14892	0.0     0.16163	0.16007	0.16138	0.16317	0.16286	0.16022	0.15710	0.15713	0.16323	0.0     0.0     0.0     0.0     0.0     0.0     0.16821	0.17012	0.0     0.0     0.0
0.0     0.16138	0.16157	0.16172	0.16015	0.15835	0.15698	0.15594	0.15500	0.15448	0.15330	0.15131	0.15021	0.14870	0.15453	0.0     0.16442	0.16189	0.16248	0.16403	0.16410	0.16288	0.16148	0.16169	0.16485	0.0     0.0     0.0     0.0     0.0     0.0     0.16222	0.16715	0.0     0.0     0.0
0.0     0.16259	0.16335	0.16262	0.16144	0.16037	0.15929	0.15817	0.15699	0.15603	0.15519	0.15430	0.15411	0.15484	0.15949	0.16775	0.0     0.16121	0.16298	0.16404	0.16467	0.16473	0.16413	0.16318	0.16363	0.0     0.0     0.0     0.0     0.0     0.0     0.15819	0.16325	0.0     0.16159	0.17248
