    0.30375E+03     0.86507E+02     0.29812E+03     0.80261E+02
    0.30938E+03     0.86507E+02     0.29812E+03     0.74743E+02
    0.31500E+03     0.86507E+02     0.29812E+03     0.74743E+02
    0.32062E+03     0.86507E+02     0.29812E+03     0.74743E+02
    0.32625E+03     0.86507E+02     0.34312E+03     0.80261E+02
    0.33188E+03     0.86507E+02     0.34312E+03     0.80261E+02
    0.33750E+03     0.86507E+02     0.34312E+03     0.80261E+02
    0.30375E+03     0.80261E+02     0.29812E+03     0.80261E+02
    0.30938E+03     0.80261E+02     0.29812E+03     0.74743E+02
    0.31500E+03     0.80261E+02     0.29812E+03     0.74743E+02
    0.32062E+03     0.80261E+02     0.34312E+03     0.80261E+02
    0.32625E+03     0.80261E+02     0.34312E+03     0.74743E+02
    0.33188E+03     0.80261E+02     0.34312E+03     0.74743E+02
    0.33750E+03     0.80261E+02     0.34312E+03     0.80261E+02
    0.30375E+03     0.74743E+02     0.29812E+03     0.74743E+02
    0.30938E+03     0.74743E+02     0.30938E+03     0.69212E+02
    0.31500E+03     0.74743E+02     0.30938E+03     0.69212E+02
    0.32062E+03     0.74743E+02     0.34312E+03     0.74743E+02
    0.32625E+03     0.74743E+02     0.34312E+03     0.74743E+02
    0.33188E+03     0.74743E+02     0.34312E+03     0.74743E+02
    0.33750E+03     0.74743E+02     0.34312E+03     0.74743E+02
    0.22500E+02     0.69212E+02     0.22500E+02     0.74743E+02
    0.28125E+02     0.69212E+02     0.28125E+02     0.74743E+02
    0.33750E+02     0.69212E+02     0.33750E+02     0.74743E+02
    0.39375E+02     0.69212E+02     0.39375E+02     0.74743E+02
    0.45000E+02     0.69212E+02     0.45000E+02     0.74743E+02
    0.50625E+02     0.69212E+02     0.50625E+02     0.74743E+02
    0.56250E+02     0.69212E+02     0.56250E+02     0.74743E+02
    0.61875E+02     0.69212E+02     0.61875E+02     0.74743E+02
    0.67500E+02     0.69212E+02     0.73125E+02     0.74743E+02
    0.73125E+02     0.69212E+02     0.73125E+02     0.74743E+02
    0.78750E+02     0.69212E+02     0.78750E+02     0.74743E+02
    0.84375E+02     0.69212E+02     0.84375E+02     0.74743E+02
    0.90000E+02     0.69212E+02     0.84375E+02     0.74743E+02
    0.95625E+02     0.69212E+02     0.84375E+02     0.74743E+02
    0.10125E+03     0.69212E+02     0.10688E+03     0.74743E+02
    0.10688E+03     0.69212E+02     0.11812E+03     0.74743E+02
    0.11250E+03     0.69212E+02     0.11812E+03     0.74743E+02
    0.11812E+03     0.69212E+02     0.12375E+03     0.74743E+02
    0.12375E+03     0.69212E+02     0.12375E+03     0.74743E+02
    0.12938E+03     0.69212E+02     0.13500E+03     0.74743E+02
    0.13500E+03     0.69212E+02     0.13500E+03     0.74743E+02
    0.14062E+03     0.69212E+02     0.15188E+03     0.74743E+02
    0.14625E+03     0.69212E+02     0.15188E+03     0.74743E+02
    0.15188E+03     0.69212E+02     0.15188E+03     0.74743E+02
    0.15750E+03     0.69212E+02     0.16312E+03     0.74743E+02
    0.16312E+03     0.69212E+02     0.16312E+03     0.74743E+02
    0.16875E+03     0.69212E+02     0.16875E+03     0.74743E+02
    0.17438E+03     0.69212E+02     0.17438E+03     0.58143E+02
    0.18000E+03     0.69212E+02     0.18000E+03     0.74743E+02
    0.18562E+03     0.69212E+02     0.18562E+03     0.74743E+02
    0.20250E+03     0.69212E+02     0.19688E+03     0.69212E+02
    0.20812E+03     0.69212E+02     0.20812E+03     0.74743E+02
    0.21375E+03     0.69212E+02     0.19688E+03     0.63678E+02
    0.21938E+03     0.69212E+02     0.19688E+03     0.63678E+02
    0.22500E+03     0.69212E+02     0.22500E+03     0.74743E+02
    0.23062E+03     0.69212E+02     0.22500E+03     0.74743E+02
    0.23625E+03     0.69212E+02     0.23625E+03     0.74743E+02
    0.24188E+03     0.69212E+02     0.24188E+03     0.74743E+02
    0.24750E+03     0.69212E+02     0.24750E+03     0.74743E+02
    0.25312E+03     0.69212E+02     0.25312E+03     0.74743E+02
    0.25875E+03     0.69212E+02     0.25875E+03     0.74743E+02
    0.26438E+03     0.69212E+02     0.26438E+03     0.74743E+02
    0.27000E+03     0.69212E+02     0.27000E+03     0.74743E+02
    0.27562E+03     0.69212E+02     0.27562E+03     0.74743E+02
    0.28125E+03     0.69212E+02     0.28125E+03     0.74743E+02
    0.28688E+03     0.69212E+02     0.28688E+03     0.74743E+02
    0.31500E+03     0.69212E+02     0.30938E+03     0.69212E+02
    0.32062E+03     0.69212E+02     0.34312E+03     0.74743E+02
    0.32625E+03     0.69212E+02     0.33188E+03     0.69212E+02
    0.22500E+02     0.63678E+02     0.16875E+02     0.63678E+02
    0.28125E+02     0.63678E+02     0.35438E+03     0.58143E+02
    0.33750E+02     0.63678E+02     0.35438E+03     0.58143E+02
    0.39375E+02     0.63678E+02     0.10000E+05     0.10000E+05
    0.45000E+02     0.63678E+02     0.10000E+05     0.10000E+05
    0.50625E+02     0.63678E+02     0.10000E+05     0.10000E+05
    0.56250E+02     0.63678E+02     0.56250E+02     0.74743E+02
    0.61875E+02     0.63678E+02     0.73125E+02     0.74743E+02
    0.67500E+02     0.63678E+02     0.73125E+02     0.74743E+02
    0.73125E+02     0.63678E+02     0.73125E+02     0.74743E+02
    0.78750E+02     0.63678E+02     0.78750E+02     0.74743E+02
    0.84375E+02     0.63678E+02     0.73125E+02     0.74743E+02
    0.90000E+02     0.63678E+02     0.84375E+02     0.74743E+02
    0.95625E+02     0.63678E+02     0.84375E+02     0.74743E+02
    0.10125E+03     0.63678E+02     0.84375E+02     0.74743E+02
    0.10688E+03     0.63678E+02     0.84375E+02     0.74743E+02
    0.11250E+03     0.63678E+02     0.12375E+03     0.74743E+02
    0.11812E+03     0.63678E+02     0.12375E+03     0.74743E+02
    0.12375E+03     0.63678E+02     0.12375E+03     0.74743E+02
    0.12938E+03     0.63678E+02     0.12375E+03     0.74743E+02
    0.13500E+03     0.63678E+02     0.12375E+03     0.74743E+02
    0.14062E+03     0.63678E+02     0.15188E+03     0.74743E+02
    0.14625E+03     0.63678E+02     0.16312E+03     0.74743E+02
    0.15188E+03     0.63678E+02     0.16312E+03     0.74743E+02
    0.15750E+03     0.63678E+02     0.16312E+03     0.74743E+02
    0.16312E+03     0.63678E+02     0.16312E+03     0.58143E+02
    0.16875E+03     0.63678E+02     0.16875E+03     0.58143E+02
    0.17438E+03     0.63678E+02     0.17438E+03     0.58143E+02
    0.18000E+03     0.63678E+02     0.18000E+03     0.58143E+02
    0.18562E+03     0.63678E+02     0.18000E+03     0.74743E+02
    0.20250E+03     0.63678E+02     0.19688E+03     0.63678E+02
    0.20812E+03     0.63678E+02     0.20812E+03     0.58143E+02
    0.21375E+03     0.63678E+02     0.21375E+03     0.58143E+02
    0.21938E+03     0.63678E+02     0.19688E+03     0.63678E+02
    0.22500E+03     0.63678E+02     0.19688E+03     0.63678E+02
    0.23062E+03     0.63678E+02     0.22500E+03     0.74743E+02
    0.23625E+03     0.63678E+02     0.22500E+03     0.74743E+02
    0.24188E+03     0.63678E+02     0.22500E+03     0.74743E+02
    0.24750E+03     0.63678E+02     0.22500E+03     0.74743E+02
    0.25312E+03     0.63678E+02     0.22500E+03     0.74743E+02
    0.25875E+03     0.63678E+02     0.29250E+03     0.63678E+02
    0.26438E+03     0.63678E+02     0.29250E+03     0.63678E+02
    0.27000E+03     0.63678E+02     0.29250E+03     0.63678E+02
    0.27562E+03     0.63678E+02     0.29250E+03     0.63678E+02
    0.28125E+03     0.63678E+02     0.29250E+03     0.63678E+02
    0.28688E+03     0.63678E+02     0.29250E+03     0.63678E+02
    0.31500E+03     0.63678E+02     0.30938E+03     0.63678E+02
    0.32062E+03     0.63678E+02     0.32062E+03     0.58143E+02
    0.32625E+03     0.63678E+02     0.33188E+03     0.69212E+02
    0.00000E+00     0.58143E+02     0.35438E+03     0.58143E+02
    0.56250E+01     0.58143E+02     0.56250E+01     0.63678E+02
    0.11250E+02     0.58143E+02     0.11250E+02     0.63678E+02
    0.16875E+02     0.58143E+02     0.16875E+02     0.63678E+02
    0.22500E+02     0.58143E+02     0.16875E+02     0.63678E+02
    0.28125E+02     0.58143E+02     0.35438E+03     0.58143E+02
    0.33750E+02     0.58143E+02     0.35438E+03     0.58143E+02
    0.39375E+02     0.58143E+02     0.10000E+05     0.10000E+05
    0.45000E+02     0.58143E+02     0.10000E+05     0.10000E+05
    0.50625E+02     0.58143E+02     0.10000E+05     0.10000E+05
    0.56250E+02     0.58143E+02     0.10000E+05     0.10000E+05
    0.61875E+02     0.58143E+02     0.73125E+02     0.74743E+02
    0.67500E+02     0.58143E+02     0.73125E+02     0.74743E+02
    0.73125E+02     0.58143E+02     0.73125E+02     0.74743E+02
    0.78750E+02     0.58143E+02     0.73125E+02     0.74743E+02
    0.84375E+02     0.58143E+02     0.73125E+02     0.74743E+02
    0.90000E+02     0.58143E+02     0.73125E+02     0.74743E+02
    0.95625E+02     0.58143E+02     0.84375E+02     0.74743E+02
    0.10125E+03     0.58143E+02     0.84375E+02     0.74743E+02
    0.10688E+03     0.58143E+02     0.12375E+03     0.74743E+02
    0.11250E+03     0.58143E+02     0.12375E+03     0.74743E+02
    0.11812E+03     0.58143E+02     0.12375E+03     0.74743E+02
    0.12375E+03     0.58143E+02     0.12375E+03     0.74743E+02
    0.12938E+03     0.58143E+02     0.12375E+03     0.74743E+02
    0.13500E+03     0.58143E+02     0.12375E+03     0.74743E+02
    0.14062E+03     0.58143E+02     0.14062E+03     0.52606E+02
    0.14625E+03     0.58143E+02     0.14625E+03     0.52606E+02
    0.15188E+03     0.58143E+02     0.16312E+03     0.74743E+02
    0.15750E+03     0.58143E+02     0.16312E+03     0.58143E+02
